Commodity Code,Item Description,Qty,PE Amount,BM Amount,LB hrs,LB Amount,CE Amount,Major SC Amount,Fuel usage (L),Attribute 1,Attribute 2,Attribute 3,Attribute 4,project_number,total_new,Total,Single Unit Price,epic_embodied_carbon,aus_lci_embodied_carbon,carbon_allowance,construction_carbon,Default PE Unit Price,Default BM Unit Price,Default LB Unit Hrs,Default SC Unit Rate,Project Name,Greenfield/ Brownfield,Client,Market Sector/Industry,Lat,Long,Delivery Method,Item Type,Flag ,coordinates,state,city,suburb
NDHA,Pipe Relining,3.9622977813017686,-2.026469642570538,1.0884319493692551,0.0,2.574999027728435,1.5437588560880622,5778.0,4.366811230005852,10.0,1.0,8.0,0.0,355,5778.0,30.5316342924621,-763498620.5636543,0.0,0.0,1170.687302,0.0,220.0,174.2595,1.3480061545972777,75.0,"47 Salaria Dr, Seven Hills 4170",Brownfield,Urban Utilities,Water,-27.480498,153.0786243,Framework,Item,1.0,"-27.480498, 153.0786243",Queensland,Brisbane City,Seven Hills
NDHA,Pipe Relining,3.9680819261581224,-2.0270669163089643,1.0884124139607234,0.0,2.5748995389233933,1.5437172947052513,5807.0,4.367783507632307,10.0,1.0,8.0,0.0,356,5807.0,30.5316342924621,-764463183.0861021,0.0,0.0,1176.563026,0.0,220.0,174.2595,1.3480061545972777,75.0,"35 Salaria Dr, Seven Hills 4170",Brownfield,Urban Utilities,Water,-27.4813678,153.0781182,Framework,Item,1.0,"-27.4813678, 153.0781182",Queensland,Brisbane City,Seven Hills
NDHA,Pipe Relining,3.502519754986884,-2.0275397610862873,1.0883898641748284,0.0,2.5747846974650193,1.5436693207290322,4203.0,4.3687368090519225,10.0,2.0,5.0,0.0,357,4203.0,30.5316342924621,-765391594.710141,0.0,0.0,851.5747197,0.0,220.0,174.2595,1.3480061545972777,75.0,"2 Tarm St, Wavell Heights 4012",Brownfield,Urban Utilities,Water,-27.400288,153.0481137,Framework,Item,1.0,"-27.400288, 153.0481137",Queensland,Brisbane City,Wavell Heights
NDHA,Pipe Relining,3.693419134155968,-2.027887347149021,1.0883643094575852,0.0,2.5746545509427863,1.5436149544544757,5087.0,4.369671202449396,10.0,2.0,5.0,0.0,358,5087.0,30.5316342924621,-766283870.0004833,0.0,0.0,1030.682988,0.0,220.0,174.2595,1.3480061545972777,75.0,"19 Power St, Wavell Heights 4012",Brownfield,Urban Utilities,Water,-27.4014142,153.0470136,Framework,Item,0.0,"-27.4014142, 153.0470136",Queensland,Brisbane City,Wavell Heights
NDHA,Pipe Relining,3.991037492356172,-2.02810884474368,1.088335759134886,0.0,2.574509146267948,1.5435542159466944,29828.0,4.370586755411662,14.0,1.0,3.0,0.0,359,29828.0,30.5316342924621,-767140027.33165,0.0,0.0,6043.485782,0.0,220.0,174.2595,1.3480061545972777,75.0,"91 Payne Rd, The Gap",Brownfield,Urban Utilities,Water,-27.4487912,152.9547911,Framework,Item,1.0,"-27.4487912, 152.9547911",Queensland,Ipswich City,The Gap
NDHA,Pipe Relining,2.5649493574615367,-2.028203424116777,1.0883042224137724,0.0,2.574348529680715,1.543487125043293,2876.0,4.3714835349344305,13.0,2.0,4.0,0.0,360,2876.0,30.5316342924621,-767960088.8618534,0.0,0.0,582.7097059,0.0,220.0,174.2595,1.3480061545972777,75.0,"41 Wakefield St, Albion 4010",Brownfield,Urban Utilities,Water,-27.4278279,153.0383749,Framework,Item,0.0,"-27.4278279, 153.0383749",Queensland,Brisbane City,Albion
NDHA,Pipe Relining,4.500564940597414,-2.0281702555148264,1.0882697083836879,0.0,2.574172746757311,1.5434137013567792,9316.0,4.372361607428601,10.0,1.0,3.0,0.0,361,9316.0,30.5316342924621,-768744080.5066204,0.0,0.0,1887.525598,0.0,220.0,174.2595,1.3480061545972777,75.0,"81 Whitworth Rd, Cannon Hill 4170",Brownfield,Urban Utilities,Water,-27.4614711,153.0863168,Framework,Item,1.0,"-27.4614711, 153.0863168",Queensland,Brisbane City,Cannon Hill
NDHA,Pipe Relining,3.6041926459467426,-2.02674350628683,1.0881020569148216,0.0,2.573318840372042,1.5430570632830758,5681.0,4.375688135221768,13.0,1.0,8.0,0.0,365,5681.0,30.5316342924621,-771519996.5490183,0.0,0.0,1151.034019,0.0,220.0,174.2595,1.3480061545972777,75.0,"38 Limestone St, Darra 4076",Brownfield,Urban Utilities,Water,-27.5624334,152.9499681,Framework,Item,1.0,"-27.5624334, 152.9499681",Queensland,Brisbane City,Darra
NDHA,Pipe Relining,3.3709786950781546,-2.0260591515073525,1.088052788650498,0.0,2.5730678866505743,1.5429522621540839,4279.0,4.37647364870706,13.0,2.0,4.0,0.0,366,4279.0,30.5316342924621,-772124157.1267617,0.0,0.0,866.9731681,0.0,220.0,174.2595,1.3480061545972777,75.0,"77 Oxlade Dr, New Farm 4005",Brownfield,Urban Utilities,Water,-27.4735786,153.0478041,Framework,Item,0.0,"-27.4735786, 153.0478041",Queensland,Brisbane City,New Farm
NDHA,Pipe Relining,1.667706820558076,-2.0252420702319114,1.088000595211725,0.0,2.5728020264868414,1.542841241320143,1636.0,4.377240841696951,10.0,2.0,3.0,0.0,367,1636.0,30.5316342924621,-772692480.7066659,0.0,0.0,331.4718633,0.0,220.0,174.2595,1.3480061545972777,75.0,"5 Halford St, Newstead 4006",Brownfield,Urban Utilities,Water,-27.4438599,153.0442009,Framework,Item,0.0,"-27.4438599, 153.0442009",Queensland,Ipswich City,Newstead
NDHA,Pipe Relining,2.1180611126448907,-2.0242914327070207,1.087945484898055,0.0,2.572521300996922,1.5427240188823848,2822.0,4.377989776681167,10.0,1.0,8.0,0.0,368,2822.0,30.5316342924621,-773225018.7458111,0.0,0.0,571.7687031,0.0,220.0,174.2595,1.3480061545972777,75.0,"143 Bulimba St, Bulimba 4171",Brownfield,Urban Utilities,Water,-27.4433981,153.0571877,Framework,Item,1.0,"-27.4433981, 153.0571877",Queensland,Brisbane City,Bulimba
NDHA,Pipe Relining,3.716883650523534,-2.0232064091791955,1.087887465900721,0.0,2.572225750685215,1.5426006127347818,5105.0,4.378720515612853,10.0,1.0,8.0,0.0,369,5105.0,30.5316342924621,-773721826.2387215,0.0,0.0,1034.329989,0.0,220.0,174.2595,1.3480061545972777,75.0,"133 Bulimba St, Bulimba 4171",Brownfield,Urban Utilities,Water,-27.4438678,153.0571532,Framework,Item,1.0,"-27.4438678, 153.0571532",Queensland,Brisbane City,Bulimba
NDHA,Pipe Relining,2.290714920423558,-2.021986169894948,1.08782654630371,0.0,2.5719154154504946,1.5424710405662296,2970.0,4.379433119914223,10.0,1.0,8.0,0.0,370,2970.0,30.5316342924621,-774182961.6888639,0.0,0.0,601.7551553,0.0,220.0,174.2595,1.3480061545972777,75.0,"133 Bulimba St, Bulimba 4171",Brownfield,Urban Utilities,Water,-27.4438678,153.0571532,Framework,Item,1.0,"-27.4438678, 153.0571532",Queensland,Brisbane City,Bulimba
NDHA,Pipe Relining,4.075093782629963,-2.0206298851007927,1.0877627340848215,0.0,2.571590334591856,1.542335319862599,6370.0,4.380127650482123,10.0,1.0,3.0,0.0,371,6370.0,30.5316342924621,-774608487.079933,0.0,0.0,1290.633111,0.0,220.0,174.2595,1.3480061545972777,75.0,"128 Glenora St, Wynnum 4178",Brownfield,Urban Utilities,Water,-27.4379317,153.1659434,Framework,Item,1.0,"-27.4379317, 153.1659434",Queensland,Brisbane City,Wynnum
NDHA,Pipe Relining,4.143134726391533,-2.0191367250432446,1.0876960371167024,0.0,2.5712505468145688,1.5421934679087514,7976.0,4.380804167693515,10.0,2.0,8.0,0.0,372,7976.0,30.5316342924621,-774998467.8469412,0.0,0.0,1616.026639,0.0,220.0,174.2595,1.3480061545972777,75.0,"40 Charlock Rd, Bald Hills 4036",Brownfield,Urban Utilities,Water,-27.3059891,153.0195178,Framework,Item,0.0,"-27.3059891, 153.0195178",Queensland,Brisbane City,Bald Hills
NDHA,Pipe Relining,4.282537736173139,-2.017505859968817,1.087626463167871,0.0,2.570896090235825,1.542045501790526,9601.0,4.381462731410899,13.0,1.0,8.0,0.0,373,9601.0,30.5316342924621,-775352972.8471056,0.0,0.0,1945.26978,0.0,220.0,174.2595,1.3480061545972777,75.0,"38 Limestone St, Darra 4076",Brownfield,Urban Utilities,Water,-27.5624334,152.9499681,Framework,Item,1.0,"-27.5624334, 152.9499681",Queensland,Brisbane City,Darra
NDHA,Pipe Relining,2.970414465569701,-2.0157364601240233,1.0875540199037195,0.0,2.5705270023903957,1.5418914383966928,3434.0,4.382103400987637,10.0,2.0,3.0,0.0,374,3434.0,30.5316342924621,-775672074.3305476,0.0,0.0,695.7667351,0.0,220.0,174.2595,1.3480061545972777,75.0,"27 Almeida St, Indooroopilly 4068",Brownfield,Urban Utilities,Water,-27.5135092,152.9607497,Framework,Item,1.0,"-27.5135092, 152.9607497",Queensland,Ipswich City,Indooroopilly
NDHA,Pipe Relining,3.7644738210354194,-2.0138276957553787,1.0874787148875025,0.0,2.570143320236188,1.5417312944208772,6342.0,4.3827262352732195,13.0,2.0,7.0,0.0,375,6342.0,30.5316342924621,-775955847.9107972,0.0,0.0,1284.959998,0.0,220.0,174.2595,1.3480061545972777,75.0,"240 Queen St, Brisbane City 4000",Brownfield,Urban Utilities,Water,-27.468,153.027101,Framework,Item,1.0,"-27.468, 153.027101",Queensland,Ipswich City,Brisbane City
NDHA,Pipe Relining,2.6375562034889914,-2.0117787371093963,1.0874005555813064,0.0,2.569745080159714,1.5415650863634498,3020.0,4.383331292618454,13.0,2.0,7.0,0.0,376,3020.0,30.5316342924621,-776204372.5351294,0.0,0.0,611.8857134,0.0,220.0,174.2595,1.3480061545972777,75.0,"226 Queen St, Brisbane City 4000",Brownfield,Urban Utilities,Water,-27.4682882,153.0266346,Framework,Item,1.0,"-27.4682882, 153.0266346",Queensland,Brisbane City,Brisbane City
NDHA,Pipe Relining,4.400603020246817,-2.00958875443259,1.0873195493470054,0.0,2.5693323179814604,1.5413928305333917,8508.0,4.383918630880572,10.0,1.0,8.0,0.0,377,8508.0,30.5316342924621,-776417730.4547102,0.0,0.0,1723.815778,0.0,220.0,174.2595,1.3480061545972777,75.0,"134A Lexton St, Stretton 4116",Brownfield,Urban Utilities,Water,-27.6179648,153.0692479,Framework,Item,1.0,"-27.6179648, 153.0692479",Queensland,Brisbane City,Stretton
NDHA,Pipe Relining,3.855833533776769,-2.0072569179714748,1.0872357034471984,0.0,2.568905068961176,1.5412145430501256,5985.0,4.384488307428283,10.0,2.0,4.0,0.0,378,5985.0,30.5316342924621,-776596007.1945819,0.0,0.0,1212.627813,0.0,220.0,174.2595,1.3480061545972777,75.0,"93A Dickson St, Wooloowin 4030",Brownfield,Urban Utilities,Water,-27.4162718,153.0456201,Framework,Item,1.0,"-27.4162718, 153.0456201",Queensland,Brisbane City,Wooloowin
NDHA,Pipe Relining,2.707183158662859,-2.0047823979725634,1.087149025046134,0.0,2.5684633678030644,1.5410302398453204,2862.88007,4.385040379146741,10.0,2.0,2.0,0.0,379,2862.88007,30.5316342924621,-776739291.5234725,0.0,0.0,580.0514616,0.0,220.0,174.2595,1.3480061545972777,75.0,"91 Dickson St, Wooloowin 4030",Brownfield,Urban Utilities,Water,-27.4162948,153.0455042,Framework,Item,1.0,"-27.4162948, 153.0455042",Queensland,Brisbane City,Wooloowin
NDHA,Pipe Relining,4.160101091286764,-2.0021643646823715,1.087059521210616,0.0,2.5680072486608925,1.5408399366646666,9419.0,4.3855749024424515,13.0,2.0,3.0,0.0,380,9419.0,30.5316342924621,-776847675.4234596,0.0,0.0,1908.394548,0.0,220.0,174.2595,1.3480061545972777,75.0,"330 Beams Rd, Zillmere 4304",Brownfield,Urban Utilities,Water,-27.3506951,153.0414106,Framework,Item,1.0,"-27.3506951, 153.0414106",Queensland,Brisbane City,Zillmere
NDHA,Pipe Relining,4.515683019486556,-1.999401988347411,1.086967198910897,0.0,2.567536745143011,1.5406436490696238,11908.0,4.386091933248116,13.0,1.0,4.0,0.0,381,11908.0,30.5316342924621,-776921254.0594579,0.0,0.0,2412.693734,0.0,220.0,174.2595,1.3480061545972777,75.0,"603 Old Cleveland Rd, Camp Hill 4152",Brownfield,Urban Utilities,Water,-27.4932313,153.0784448,Framework,Item,1.0,"-27.4932313, 153.0784448",Queensland,Brisbane City,Camp Hill
NDHA,Pipe Relining,4.105202072222883,-1.9964944392141972,1.0868720650215558,0.0,2.5670518903172943,1.5404413924391414,6540.0,4.38659152702739,10.0,1.0,3.0,0.0,382,6540.0,30.5316342924621,-776960125.7485744,0.0,0.0,1325.077009,0.0,220.0,174.2595,1.3480061545972777,75.0,"12 Beltana St, Lota, Lota 4179",Brownfield,Urban Utilities,Water,-27.4721481,153.1911325,Framework,Item,1.0,"-27.4721481, 153.1911325",Queensland,Brisbane City,Lota
NDHA,Pipe Relining,4.072524902082175,-1.9934408875292444,1.0867741263223594,0.0,2.566552716715991,1.5402331819713488,6356.0,4.387073738779604,10.0,1.0,3.0,0.0,383,6356.0,30.5316342924621,-776964391.9293052,0.0,0.0,1287.796554,0.0,220.0,174.2595,1.3480061545972777,75.0,"52 Coolana St, Lota 4179",Brownfield,Urban Utilities,Water,-27.4710022,153.1892895,Framework,Item,1.0,"-27.4710022, 153.1892895",Queensland,Brisbane City,Lota
NDHA,Pipe Relining,3.5436802566217316,-1.990240503539065,1.0866733894991123,0.0,2.5660392563405012,1.5400190326852252,4488.0,4.387538623044396,10.0,1.0,3.0,0.0,384,4488.0,30.5316342924621,-776934157.1306002,0.0,0.0,909.3189013,0.0,220.0,174.2595,1.3480061545972777,75.0,"71Bowering St, Lota 4179",Brownfield,Urban Utilities,Water,-27.4713135,153.1895943,Framework,Item,0.0,"-27.4713135, 153.1895943",Queensland,Brisbane City,Lota
NDHA,Pipe Relining,3.3444859267447136,-1.986892457490175,1.0865698611444894,0.0,2.5655115406660642,1.5397989594222359,3898.0,4.387986233906291,10.0,1.0,3.0,0.0,385,3898.0,30.5316342924621,-776869528.9407833,0.0,0.0,789.7783149,0.0,220.0,174.2595,1.3480061545972777,75.0,"47 Adelaide St, Carina 4152",Brownfield,Urban Utilities,Water,-27.4935416,153.0960099,Framework,Item,0.0,"-27.4935416, 153.0960099",Queensland,Brisbane City,Carina
NDHA,Pipe Relining,3.7612233712371035,-1.983395919629087,1.0864635477588571,0.0,2.564969600646376,1.5395729768479476,5281.0,4.388416624999222,10.0,1.0,3.0,0.0,386,5281.0,30.5316342924621,-776770617.9763443,0.0,0.0,1069.989554,0.0,220.0,174.2595,1.3480061545972777,75.0,"134 Gallipoli Rd, Carina Heights 4152",Brownfield,Urban Utilities,Water,-27.5022208,153.0933919,Framework,Item,0.0,"-27.5022208, 153.0933919",Queensland,Brisbane City,Carina Heights
NDHA,Pipe Relining,4.702433003608301,-1.979750060202315,1.08635445575108,0.0,2.564413466718122,1.539341099453618,24629.0,4.38882984951098,14.0,1.0,8.0,0.0,387,24629.0,30.5316342924621,-776637537.8506135,0.0,0.0,4990.110343,0.0,220.0,174.2595,1.3480061545972777,75.0,"651 Zillmere Rd, Aspley",Brownfield,Urban Utilities,Water,-27.3549801,153.0242714,Framework,Item,0.0,"-27.3549801, 153.0242714",Queensland,Brisbane City,Aspley
NDHA,Pipe Relining,3.59616091311073,-1.9759540494563743,1.0862425914393123,0.0,2.563843168805439,1.5391033415577573,24629.0,4.389225960187611,14.0,1.0,8.0,0.0,388,24629.0,30.5316342924621,-776470405.1422964,0.0,0.0,4990.110343,0.0,220.0,174.2595,1.3480061545972777,75.0,"651 Zillmere Rd, Aspley",Brownfield,Urban Utilities,Water,-27.3549801,153.0242714,Framework,Item,0.0,"-27.3549801, 153.0242714",Queensland,Brisbane City,Aspley
NDHA,Pipe Relining,4.435922788681409,-1.9720070576377768,1.0861279610517784,0.0,2.5632587363242973,1.5388597173076688,18070.0,4.389605009337753,14.0,1.0,6.0,0.0,389,18070.0,30.5316342924621,-776269339.3639078,0.0,0.0,3661.183722,0.0,220.0,174.2595,1.3480061545972777,75.0,"41 Gaffney St, Carina Heights",Brownfield,Urban Utilities,Water,-27.502641,153.0985463,Framework,Item,0.0,"-27.502641, 153.0985463",Queensland,Brisbane City,Carina Heights
NDHA,Pipe Relining,3.218595785660882,-1.9679082549930382,1.0860105707275394,0.0,2.562660198186812,1.5386102406809623,18070.0,4.389967048836912,14.0,1.0,3.0,0.0,390,18070.0,30.5316342924621,-776034462.9300851,0.0,0.0,3661.183722,0.0,220.0,174.2595,1.3480061545972777,75.0,"41 Gaffney St, Carina Heights",Brownfield,Urban Utilities,Water,-27.502641,153.0985463,Framework,Item,0.0,"-27.502641, 153.0985463",Queensland,Brisbane City,Carina Heights
NDHA,Pipe Relining,3.6159054541552638,-1.963656811768672,1.0858904265172455,0.0,2.56204758280548,1.5383549254870457,18070.0,4.390312130131681,14.0,1.0,3.0,0.0,391,18070.0,30.5316342924621,-775765901.125795,0.0,0.0,3661.183722,0.0,220.0,174.2595,1.3480061545972777,75.0,"41 Gaffney St, Carina Heights",Brownfield,Urban Utilities,Water,-27.502641,153.0985463,Framework,Item,0.0,"-27.502641, 153.0985463",Queensland,Brisbane City,Carina Heights
NDHA,Pipe Relining,4.015896415892959,-1.9592518982111917,1.0857675343838782,0.0,2.5614209180973466,1.538093785368592,23805.0,4.390640304243905,14.0,1.0,3.0,0.0,392,23805.0,30.5316342924621,-775463782.0744418,0.0,0.0,4823.158744,0.0,220.0,174.2595,1.3480061545972777,75.0,"41 Gaffney St, Carina Heights",Brownfield,Urban Utilities,Water,-27.502641,153.0985463,Framework,Item,1.0,"-27.502641, 153.0985463",Queensland,Brisbane City,Carina Heights
NDHA,Pipe Relining,3.943734828062827,-1.9546926845671124,1.0856419002034783,0.0,2.5607802314880987,1.5378268338029841,7076.0,4.390951621774788,13.0,1.0,5.0,0.0,393,7076.0,30.5316342924621,-775128236.705869,0.0,0.0,1433.676592,0.0,220.0,174.2595,1.3480061545972777,75.0,"715 Cavendish Rd, Holland Park 4121",Brownfield,Urban Utilities,Water,-27.5185898,153.0765081,Framework,Item,0.0,"-27.5185898, 153.0765081",Queensland,Brisbane City,Holland Park
NDHA,Pipe Relining,3.8057287206102286,-1.949978341082947,1.0855135297658607,0.0,2.5601255499160933,1.537554084103735,5466.0,4.3912461329089485,10.0,1.0,3.0,0.0,394,5466.0,30.5316342924621,-774759398.7242745,0.0,0.0,1107.472619,0.0,220.0,174.2595,1.3480061545972777,75.0,"235 Nursery Rd, Mount Gravatt 4122",Brownfield,Urban Utilities,Water,-27.5293567,153.0723585,Framework,Item,0.0,"-27.5293567, 153.0723585",Queensland,Brisbane City,Holland Park
NDHA,Pipe Relining,3.9253932243663177,-1.9451080380052104,1.0853824287753189,0.0,2.5594568998363143,1.5372755494218884,5598.0,4.391523887418414,10.0,1.0,5.0,0.0,395,5598.0,30.5316342924621,-774357404.5760331,0.0,0.0,1134.217293,0.0,220.0,174.2595,1.3480061545972777,75.0,"47 Digby St, Holland Park 4121",Brownfield,Urban Utilities,Water,-27.5243019,153.0736099,Framework,Item,1.0,"-27.5243019, 153.0736099",Queensland,Brisbane City,Holland Park
NDHA,Pipe Relining,3.455969617509135,-1.9400809455804158,1.0852486028513177,0.0,2.5587743072242604,1.5369912427473944,4214.0,4.391784934666569,10.0,1.0,8.0,0.0,396,4214.0,30.5316342924621,-773922393.4174328,0.0,0.0,853.8034425,0.0,220.0,174.2595,1.3480061545972777,75.0,"33 Panorama Place, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5289291,153.0785323,Framework,Item,1.0,"-27.5289291, 153.0785323",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,3.855135143221098,-1.9348962340550768,1.0851120575291722,0.0,2.5580777975797733,1.5367011769104664,5681.0,4.392029323612057,10.0,1.0,8.0,0.0,397,5681.0,30.5316342924621,-773454507.0823326,0.0,0.0,1151.034019,0.0,220.0,174.2595,1.3480061545972777,75.0,"14 Bellavista Cl, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5280144,153.07932,Framework,Item,1.0,"-27.5280144, 153.07932",Queensland,Brisbane City,Holland Park
NDHA,Pipe Relining,3.3604795483835965,-1.929553073675709,1.0849727982607167,0.0,2.557367395930793,1.5364053645829132,3941.0,4.392257102812607,10.0,1.0,3.0,0.0,398,3941.0,30.5316342924621,-772953890.0497451,0.0,0.0,798.4905949,0.0,220.0,174.2595,1.3480061545972777,75.0,"917 Cavendish Rd, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.523582,153.07932,Framework,Item,1.0,"-27.523582, 153.07932",Queensland,Brisbane City,Holland Park
NDHA,Pipe Relining,3.899484728730041,-1.9240506346888253,1.0848308304149623,0.0,2.556643126837057,1.5361038182794533,5883.0,4.392468320428844,10.0,1.0,3.0,0.0,399,5883.0,30.5316342924621,-772420689.4113432,0.0,0.0,1191.961474,0.0,220.0,174.2595,1.3480061545972777,75.0,"48 Coolong St, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5235888,153.0856629,Framework,Item,1.0,"-27.5235888, 153.0856629",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,3.3369432645223776,-1.9183880873409396,1.0846861592787413,0.0,2.5559050143937254,1.535796550359006,3878.0,4.392663024228014,10.0,1.0,3.0,0.0,400,3878.0,30.5316342924621,-771855054.8389014,0.0,0.0,785.7260916,0.0,220.0,174.2595,1.3480061545972777,75.0,"38 Coolong St, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5233619,153.0853869,Framework,Item,1.0,"-27.5233619, 153.0853869",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,2.7821676970201046,-1.9125646018785665,1.0845387900573433,0.0,2.555153082234959,1.5354835730259644,3562.0,4.392841261587691,10.0,1.0,3.0,0.0,401,3562.0,30.5316342924621,-771257138.5516802,0.0,0.0,721.700964,0.0,220.0,174.2595,1.3480061545972777,75.0,"38 Coolong St, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5233619,153.0853869,Framework,Item,1.0,"-27.5233619, 153.0853869",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,4.110217911378391,-1.9065793485482194,1.0843887278751392,0.0,2.5543873535374195,1.535164898331445,8211.0,4.393003079499415,13.0,1.0,1.0,0.0,402,8211.0,30.5316342924621,-770627095.2837348,0.0,0.0,1663.640263,0.0,220.0,174.2595,1.3480061545972777,75.0,"156 Dunbar St, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5248071,153.0837767,Framework,Item,1.0,"-27.5248071, 153.0837767",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,4.300002799195291,-1.9004314975964127,1.084235977776193,0.0,2.553607851023721,1.5348405381745207,7771.0,4.393148524572291,10.0,1.0,3.0,0.0,403,7771.0,30.5316342924621,-769965082.2511867,0.0,0.0,1574.491351,0.0,220.0,174.2595,1.3480061545972777,75.0,"204 Margate St, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5264613,153.0875622,Framework,Item,1.0,"-27.5264613, 153.0875622",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,3.092405160814252,-1.8941202192696596,1.0840805447248645,0.0,2.552814596965819,1.5345105043034337,4117.0,4.393277643036541,10.0,1.0,8.0,0.0,404,4117.0,30.5316342924621,-769271259.1194376,0.0,0.0,834.1501597,0.0,220.0,174.2595,1.3480061545972777,75.0,"33 Panorama Place, Mount Gravatt East 4122",Brownfield,Urban Utilities,Water,-27.5289291,153.0785323,Framework,Item,1.0,"-27.5289291, 153.0785323",Queensland,Brisbane City,Mount Gravatt East
NDHA,Pipe Relining,3.6481616208353773,-1.8876446838144754,1.0839224336064028,0.0,2.55200761318834,1.5341748083167863,4847.0,4.393390480747003,10.0,1.0,8.0,0.0,405,4847.0,30.5316342924621,-768545787.9703329,0.0,0.0,982.0563089,0.0,220.0,174.2595,1.3480061545972777,75.0,"35 Bolinda St, Eight Mile Plains 4113",Brownfield,Urban Utilities,Water,-27.5806674,153.080373,Framework,Item,0.0,"-27.5806674, 153.080373",Queensland,Brisbane City,Eight Mile Plains
NDHA,Pipe Relining,2.6339729977058943,-1.8810040614773733,1.0837616492275262,0.0,2.5511869210718507,1.5338334616647167,3352.0,4.393487083186603,10.0,1.0,5.0,0.0,406,3352.0,30.5316342924621,-767788833.2692882,0.0,0.0,679.1526197,0.0,220.0,174.2595,1.3480061545972777,75.0,"19 Bilsand St, Tarragindi 4121",Brownfield,Urban Utilities,Water,-27.5339695,153.0498279,Framework,Item,0.0,"-27.5339695, 153.0498279",Queensland,Brisbane City,Tarragindi
NDHA,Pipe Relining,1.200567011191103,-1.8741975225048675,1.0835981963169943,0.0,2.550352541556079,1.5334864756500528,2440.0,4.3935674954697514,13.0,1.0,3.0,0.0,407,2440.0,30.5316342924621,-767000561.8323748,0.0,0.0,494.3712387,0.0,220.0,174.2595,1.3480061545972777,75.0,"49 Middleton St, Mount Gravatt 4122",Brownfield,Urban Utilities,Water,-27.5318177,153.0702581,Framework,Item,0.0,"-27.5318177, 153.0702581",Queensland,Brisbane City,Mount Gravatt
NDHA,Pipe Relining,3.5689127860667478,-1.8672242371434717,1.0834320795261696,0.0,2.549504495143066,1.5331338614294503,4571.0,4.3936317623457315,10.0,1.0,3.0,0.0,408,4571.0,30.5316342924621,-766181142.7933718,0.0,0.0,926.1356278,0.0,220.0,174.2595,1.3480061545972777,75.0,"15 Lynton St, Upper Mount Gravatt 4122",Brownfield,Urban Utilities,Water,-27.546818,153.0836387,Framework,Item,0.0,"-27.546818, 153.0836387",Queensland,Brisbane City,Upper Mount Gravatt
NDHA,Pipe Relining,2.840772933515848,-1.8600833756397,1.0832633034295696,0.0,2.5486428019002783,1.53277563001451,3654.0,4.393679928202014,10.0,1.0,3.0,0.0,409,3654.0,30.5316342924621,-765330747.5707875,0.0,0.0,740.341191,0.0,220.0,174.2595,1.3480061545972777,75.0,"38 Somerfield St, Upper Mount Gravatt 4122",Brownfield,Urban Utilities,Water,-27.5472035,153.0834547,Framework,Item,0.0,"-27.5472035, 153.0834547",Queensland,Brisbane City,Upper Mount Gravatt
NDHA,Pipe Relining,3.6489685028010954,-1.8527741082400668,1.083091872525407,0.0,2.5477674814636515,1.5324117922728795,4850.0,4.393712037067544,10.0,1.0,3.0,0.0,410,4850.0,30.5316342924621,-764449549.8348532,0.0,0.0,982.6641424,0.0,220.0,174.2595,1.3480061545972777,75.0,"17 Menkira St, Mansfield 4122",Brownfield,Urban Utilities,Water,-27.5423728,153.0948642,Framework,Item,0.0,"-27.5423728, 153.0948642",Queensland,Brisbane City,Mansfield
NDHA,Pipe Relining,4.383275854074314,-1.8452956051910854,1.0829177912361239,0.0,2.5468785530405897,1.5320423589293357,8376.0,4.393728132615991,10.0,1.0,8.0,0.0,411,8376.0,30.5316342924621,-763537725.4744945,0.0,0.0,1697.071105,0.0,220.0,174.2595,1.3480061545972777,75.0,"27 Kenora St, Mansfield 4122",Brownfield,Urban Utilities,Water,-27.5414165,153.1077926,Framework,Item,0.0,"-27.5414165, 153.1077926",Queensland,Brisbane City,Mansfield
NDHA,Pipe Relining,3.7975544707395925,-1.8376470367392703,1.082741063908913,0.0,2.545976035412907,1.5316673405668502,5431.0,4.393728258168939,10.0,1.0,1.0,0.0,412,5431.0,30.5316342924621,-762595452.5642865,0.0,0.0,1100.381228,0.0,220.0,174.2595,1.3480061545972777,75.0,"184 Young St, Sunnybank 4109",Brownfield,Urban Utilities,Water,-27.5770295,153.0561757,Framework,Item,1.0,"-27.5770295, 153.0561757",Queensland,Brisbane City,Sunnybank
